5924,2333,58587000
3442,1519,57094000
4602,7057,55488000
8365,6974,55195000
9428,5381,53800000
9170,2356,57573000
6890,7610,50846000
2854,2194,58490000
9633,9561,56108000
8652,4120,52018000
8871,9897,53003000
8870,2983,57744000
6806,4349,57607000
5527,5851,57559000
1458,7513,57520000
7047,77,55824000
96,9796,55660000
6597,2620,62441000
6742,6330,59763000
2418,7949,56025000
3934,7105,60896000
2357,3918,49099000
7695,3018,61405000
1209,2300,54384000
5449,5932,55434000
9488,7927,53315000
7332,8814,51707000
1935,1060,57741000
7326,6189,56056000
6331,4095,59528000
1803,6777,56512000
3357,2881,59952000
4691,4691,56420000
5746,6004,54621000
4440,3514,52460000
4224,6593,58163000
7220,8797,56206000
6798,9785,59927000
69,2567,58745000
1874,9989,57494000
4182,808,58725000
44,8830,59184000
8700,9451,54685000
5245,3788,54815000
3189,3985,58337000
3096,8839,60634000
6230,5701,55302000
8812,2117,57867000
3822,6707,58265000
7943,6176,58641000
4100,8654,55303000
3357,2881,58482000
7229,8711,57667000
9917,7265,58886000
9930,5565,58739000
4363,5172,61618000
1074,5534,59325000
8516,3555,59580000
8909,2699,60704000
686,8735,59180000
3934,7105,52978000
1703,1673,55247000
6166,127,59488000
2446,9241,54317000
9907,1398,50467000
992,4731,57993000
1480,728,53649000
4240,8484,51578000
7692,4791,54516000
1717,9468,55138000
8755,9167,57958000
1375,1082,54282000
4180,9502,55426000
5452,2071,54239000
3064,3576,57903000
6268,7898,56778000
2155,9144,59317000
7740,548,54866000
3868,881,50368000
9619,4640,55685000
9189,5120,55092000
7564,807,56618000
1656,9705,56455000
1659,7737,55780000
840,2569,54286000
7550,8164,54225000
6546,8503,58156000
4009,3891,57871000
6799,8241,53352000
3694,9397,60150000
7452,567,55333000
4667,1972,60125000
2709,2808,61410000
5166,9264,54558000
5428,591,59112000
2725,4167,59501000
3914,7004,56417000
1198,5452,61972000
3413,5847,60713000
979,1936,53967000
7933,3757,52966000
1792,5063,56341000
1329,3357,55910000
2830,4962,57642000
9515,3488,59936000
8137,2781,57485000
5743,1683,55501000
5549,9055,52756000
4928,5774,57680000
5742,6254,56611000
124,6323,51833000
3471,8316,57020000
5234,7769,55056000
6890,7610,52189000
4271,6155,52458000
1554,66,51801000
4437,8778,56534000
3112,279,51558000
9443,4482,53715000
7957,5282,57393000
3877,6261,57110000
9907,1398,56445000
2095,6097,54507000
8580,9606,53832000
4780,5256,58456000
8198,615,58542000
9754,5844,59544000
9800,1887,51674000
3854,1725,50759000
1878,8765,50989000
6274,7762,50304000
7611,6374,50668000
6557,83,50125000
3390,2612,50813000
9765,1444,50307000
8790,5376,50143000
1393,2557,50341000
4854,9691,50459000
901,6357,52489000
2862,8270,49634000
7005,8756,50158000
976,9597,49655000
445,3964,50297000
8891,4994,50157000
6919,9517,49629000
9308,6702,49619000
6496,4418,52194000
4321,676,48839000
3885,7670,49796000
6819,3336,51143000
3087,6193,52108000
6553,3516,50992000
4665,5428,51526000
9292,6562,65664000
2870,1054,59135000
5597,5685,53311000
2188,2643,56486000
5713,799,56010000
2352,8202,57195000
3672,8497,56613000
7986,3115,57865000
6269,8985,60373000
6758,9883,52664000
8377,5467,52243000
710,3490,51892000
9984,6397,50264000
2047,3081,52310000
6261,4459,50782000
5969,9534,49552000
9608,9222,52562000
2794,730,50769000
7211,9168,51187000
1592,6124,50455000
4597,611,51340000
699,3429,50631000
3227,8557,51978000
8873,3123,52083000
6439,8204,54873000
8771,1127,51865000
4028,1145,56665000
9064,9579,53362000
1729,4253,55126000
879,1158,51867000
3991,7799,56349000
5818,8276,56966000
810,6616,55514000
752,3632,55361000
1518,9098,55927000
1356,1583,51470000
5994,2779,56648000
8191,9870,48786000
296,3596,51115000
6123,9110,57419000
7741,5968,59287000
1493,6819,53233000
7818,3769,54320000
3127,2803,53667000
6424,7835,52756000
3790,5728,53467000
4208,3160,57336000
1744,7015,50280000
3548,4887,60447000
952,6763,56763000
929,9834,55511000
200,1255,52100000
233,790,54172000
7837,5010,52043000
7613,5496,53911000
6021,9317,55053000
8169,1869,55379000
4709,4168,55976000
4614,4492,52846000
6660,9456,54247000
9812,5837,60813000
3261,9353,52309000
3253,6721,55780000
7597,1065,55910000
8886,6858,52757000
7282,7183,56576000
4940,5427,51361000
8132,9328,58107000
8593,5225,52697000
1748,2588,53909000
5665,6901,58002000
9133,8747,55610000
2393,4645,55990000
6352,1228,52693000
4757,2222,58049000
7228,3234,58318000
480,8529,57719000
7747,6459,57179000
9837,3893,56542000
6616,422,57522000
3692,9791,60412000
9788,1944,53905000
6260,8176,54661000
9231,9490,54229000
3440,2591,60381000
9760,138,54678000
9366,8560,55863000
210,9199,58890000
1497,746,58452000
2057,5369,56878000
4026,7688,54515000
1624,4316,58197000
1807,1807,57123000
1423,765,57551000
4887,3548,58714000
3092,7671,56514000
1776,1510,55487000
7296,4391,59080000
9689,4624,62721000
788,7364,56947000
7768,6875,59446000
294,2954,56554000
7900,5020,63917000
4792,7192,56339000
6910,5422,56883000
8324,7151,58163000
7423,3182,55521000
2502,4913,58613000
2504,9285,57943000
9264,122,55974000
4034,4158,54958000
7490,6331,56358000
8993,530,58763000
2273,1328,62286000
6331,4095,57782000
3026,1016,57853000
9336,4613,53458000
4630,367,57929000
4627,4715,56778000
7398,7684,57923000
8623,1284,54595000
8412,6481,52431000
83,7624,51278000
682,529,50797000
2580,7358,50993000
8632,4946,50747000
2642,669,50157000
9188,5705,50889000
1192,440,52524000
7027,5214,50978000
2743,8748,50950000
1691,6566,51095000
8429,9335,51159000
8660,8263,53572000
4908,7261,51327000
4807,7202,51135000
5837,2052,51395000
4860,5312,52534000
4839,1908,52453000
2850,4421,52241000
5117,6542,50360000
3655,6113,58386000
8997,4893,62785000
9895,195,57243000
7588,3082,52469000
6170,8507,51203000
9341,2560,51978000
5308,952,53540000
7008,3740,49015000
5683,9105,50533000
2401,3826,51644000
6937,1391,53448000
6515,4252,53131000
1245,2538,50103000
6025,1875,52194000
6743,4301,54109000
1093,7102,49835000
4676,325,55780000
1046,2981,50476000
3321,8720,51195000
1233,7223,49116000
4874,3449,52763000
723,5920,51599000
686,8735,50983000
2058,6234,53326000
5245,3788,56726000
3199,7500,53659000
3252,7547,56028000
109,1835,59080000
3389,782,58332000
8038,8787,53977000
2784,1223,55245000
3877,6261,57150000
1742,6217,59851000
5602,7318,62378000
1973,7616,56330000
8104,2422,55898000
6674,9848,56970000
4354,1811,60412000
2469,6502,53699000
4129,9439,58752000
7186,3286,55726000
5338,9744,53652000
8209,4814,60417000
931,5903,54853000
3281,276,56056000
2563,7626,58119000
5341,5426,57120000
8888,8209,53144000
9029,6778,51863000
3542,3816,59875000
4278,9192,50929000
2000,9450,53000000
5487,9536,58978000
7344,336,56808000
8362,1295,51417000
6038,4031,52575000
6778,105,61445000
2721,5536,52432000
9895,195,54549000
9150,9129,54447000
9178,2175,53309000
3331,535,53843000
4000,3773,55771000
2760,9024,52508000
3917,6167,50602000
8180,8935,50253000
6430,8006,50429000
2673,6135,52023000
6584,8835,49997000
4782,1105,52768000
212,4101,50304000
5346,7889,49925000
8658,7809,50358000
9858,546,50190000
9085,8486,50570000
2662,9482,50087000
9944,7987,49931000
9772,5965,50397000
9097,5406,50108000
6827,8398,49738000
2756,6318,50081000
3572,2216,50381000
1753,2624,50085000
7758,1389,53463000
6987,4700,50878000
1462,8444,51639000
1900,7359,49725000
3773,508,51639000
7846,453,51997000
9756,8185,50004000
1416,5224,54318000
249,7596,50465000
1330,6835,50028000
3491,1842,49845000
2156,4440,49715000
1537,80,49970000
9204,9086,51686000
3940,235,49905000
9643,1662,50612000
2581,6470,50500000
1286,8585,49791000
5778,9827,51353000
3375,9569,50055000
3094,4873,49246000
3669,7842,50098000
6520,1675,54338000
5087,7833,50023000
9002,2282,50510000
9208,4651,51288000
3152,4825,50565000
3539,743,50524000
1319,6388,49548000
6354,4002,49557000
1494,2245,50629000
6749,9252,51621000
8755,9167,51447000
4479,4671,51591000
9731,3005,49532000
8842,1860,49599000
5068,6941,49844000
3826,4050,52554000
9536,2189,49371000
390,648,50055000
7312,5973,49428000
6049,3236,49463000
8727,3545,51408000
9336,4613,50741000
9207,8451,52707000
2922,4745,49696000
1640,5436,50131000
6194,4714,48512000
9265,1294,48922000
3946,1457,48853000
234,7579,50767000
9040,7612,50962000
3382,3258,50358000
7945,3787,51115000
4266,5948,50121000
3104,388,50699000
2306,1962,49025000
7505,230,52137000
7942,6604,50008000
3085,1603,48907000
6803,8285,51656000
9010,2490,53726000
5178,6652,49165000
4586,600,49973000
9185,8384,50702000
8253,4644,50543000
7998,9218,50661000
8335,286,49985000
5736,9255,50356000
3695,1742,49395000
1312,7450,53771000
8376,9526,55644000
4168,1314,49580000
1856,4890,55904000
4418,5138,51647000
3418,3870,50312000
7029,8411,51007000
7004,3914,49550000
8502,5412,49912000
7764,1737,49673000
12,6588,50806000
6796,9015,52078000
3705,5575,54117000
5612,3744,50706000
285,3595,50012000
2975,4742,49793000
166,7514,50501000
8251,9694,49501000
3974,5485,53065000
9322,3275,53458000
8157,3294,54146000
7150,2858,50599000
5241,4021,52928000
2317,7437,52860000
168,3083,49963000
329,8856,49987000
1095,2671,49659000
6668,6935,49637000
9375,3860,49183000
2071,6810,52925000
3675,259,51290000
2546,151,49615000
1813,4310,49944000
1819,6057,48962000
3434,9908,51226000
4832,5599,56378000
3207,285,56499000
5416,6515,50406000
5965,2303,50902000
4192,2548,49925000
2435,1626,49529000
67,4892,52747000
731,3132,57895000
4559,3880,52735000
6172,1419,57992000
2552,3644,56900000
7178,5238,57374000
3025,7011,62146000
1906,8322,55837000
5178,6652,55428000
1124,2509,58137000
929,9834,59634000
3053,2347,56847000
3750,7419,54294000
8664,6691,51437000
7672,6010,51265000
8056,8931,49485000
376,978,54193000
5070,991,54634000
8299,6620,55692000
7902,5404,56505000
5266,9073,56043000
1722,8288,53703000
8762,3697,56333000
3392,732,54518000
3693,7280,57824000
448,8189,60798000
9302,6813,52348000
908,4885,64108000
8399,3867,60188000
332,6656,58835000
2330,4237,58472000
1414,9931,57794000
733,3807,55597000
9232,3701,53816000
8576,2438,56337000
2733,6514,51561000
454,1651,57250000
3002,6007,53511000
4233,7046,63728000
408,1101,54581000
5173,7480,56805000
7887,5487,55635000
784,1540,56895000
2068,1259,56410000
5476,7763,48459000
4828,8849,56446000
4881,1550,58102000
9501,3776,53698000
653,7642,54225000
5361,9624,55768000
6482,2895,57076000
9083,5106,56010000
8082,2035,57979000
4275,7086,59835000
4250,8412,51446000
7576,2014,57759000
8552,4931,57941000
6255,5399,58089000
2421,494,53746000
3619,9658,55792000
9189,5120,55905000
5302,2181,55990000
5373,4879,59044000
6597,2620,59637000
5170,4015,56177000
6923,1103,54634000
3431,5371,55286000
3403,2607,56224000
6894,9899,57041000
5015,7916,51355000
6307,7632,61751000
8023,5962,54998000
6102,5630,57870000
9871,786,50137000
5148,878,58675000
2155,9144,54910000
640,3575,51454000
4142,3163,53524000
5550,3712,56462000
167,2795,61796000
8762,3697,55120000
2846,5967,63923000
2688,5089,50686000
7125,2719,58785000
755,6085,56118000
4111,8689,60305000
6808,4780,53407000
844,9371,58842000
2065,8491,59592000
5262,9851,54289000
234,7579,54843000
2924,3919,53419000
4909,4821,58382000
5380,2688,58124000
682,529,54425000
3568,6570,58523000
8065,233,53967000
1037,2564,62469000
1436,7229,60610000
685,4068,57422000
8689,5275,53993000
769,6979,52752000
2094,4643,53620000
906,1505,55391000
9321,1257,55996000
7685,8029,58250000
1755,9405,55589000
940,5571,57285000
1182,5168,51910000
1297,5662,54395000
7702,1275,56897000
5403,253,54478000
8515,9674,60683000
7264,3072,57081000
935,5688,57496000
4231,332,55825000
8594,5030,57637000
4980,3348,56523000
2229,2553,62785000
2037,4365,59070000
3269,8789,52674000
6793,3148,53772000
9443,4482,55810000
9688,5440,55297000
8079,6163,52275000
847,270,51561000
8100,2450,50688000
9551,7150,59180000
9770,5220,61732000
8184,8184,57852000
3908,5581,86115000
9225,5991,51546000
151,9142,50513000
5922,3111,51699000
6626,2480,61544000
9656,7078,54069000
528,4438,59329000
5009,6173,53965000
6205,4806,55847000
6802,6006,59149000
9135,500,59690000
7669,7463,55173000
3397,260,51963000
4453,9898,58840000
9802,1171,55684000
4563,9400,54488000
5253,1957,55329000
5396,7627,53849000
4925,6327,64640000
1335,689,51557000
3489,7716,55761000
3833,6047,55975000
521,9251,62924000
9389,6174,58281000
5832,6297,56957000
1802,3626,59683000
340,3323,54028000
7896,3894,56082000
4805,7982,54537000
4915,7361,54139000
5770,5302,54178000
5134,8143,65211000
4783,1219,60557000
3712,8169,56605000
6114,3730,54547000
4188,2246,52340000
2585,2308,53842000
8647,1397,52922000
9856,3075,52200000
5207,778,52147000
7340,2026,51403000
9152,2542,50668000
8033,2883,50655000
5806,5878,51363000
9766,9314,54070000
8086,7601,55739000
2000,9450,53594000
3655,6113,62145000
4858,2510,59187000
3264,8225,57744000
1101,2251,54829000
929,9834,54060000
5748,2474,51467000
9811,3531,56667000
2902,7869,53218000
511,2543,51212000
6339,9429,57913000
7108,1958,55711000
4609,7696,54963000
9337,3347,52050000
3077,4832,55540000
7661,5754,51737000
3586,5194,51151000
9682,4532,50825000
2385,1539,53209000
5865,7538,52805000
1185,2451,51538000
8383,9275,51231000
6668,6935,51952000
3235,1960,51947000
1635,9467,53023000
3670,2053,50622000
9971,9375,50434000
469,7679,54086000
2411,9273,52254000
5922,3111,55969000
8677,7278,55269000
633,5801,54988000
344,7951,53209000
8713,9782,57273000
6123,9110,53818000
9225,5991,54318000
51,5995,50454000
4676,325,52481000
7195,791,51261000
5277,3409,52122000
2221,120,55657000
7139,7843,50193000
5158,3216,53753000
64,5576,54358000
7631,7070,56789000
6968,7776,51976000
8757,1182,53518000
8088,7913,51986000
5454,2015,51675000
5863,1625,50702000
6525,1185,50426000
2835,6574,54072000
7731,1320,50291000
1638,3460,51299000
7049,86,55371000
1143,2205,50694000
5682,1686,51242000
5392,7262,50018000
344,7951,53280000
6883,7478,53242000
9183,8234,52435000
3935,6529,52304000
548,5509,51544000
6729,3819,51338000
8134,5781,52354000
7025,7044,53231000
9734,2348,51740000
5810,7007,51045000
8934,4051,50649000
1562,656,51551000
5348,6054,56749000
1177,7800,54080000
4272,4550,51310000
7928,6090,52675000
6013,8535,52695000
2721,5536,57101000
4173,1715,50784000
1457,5595,54068000
4640,7873,52674000
1300,14,50967000
96,9796,51729000
1642,9598,51942000
5307,6059,52412000
20,616,51376000
9933,8841,53034000
6091,6465,50937000
5244,964,51258000
2375,3071,51166000
9083,5106,51745000
345,6232,54642000
5693,9742,51432000
8118,3340,54268000
3493,9410,51709000
7582,8132,52506000
7482,7703,56301000
4378,9352,59533000
7498,1299,53046000
1688,5155,51492000
4912,2972,53327000
2278,7824,50619000
6406,1543,50085000
166,7514,50330000
4725,918,50040000
6598,9766,49831000
5209,8886,55196000
8077,2446,52856000
1310,7979,52682000
8294,9046,50084000
3656,5377,50076000
7752,4086,49330000
9299,6750,52329000
7983,2657,50386000
4758,5148,50615000
3701,114,53016000
9683,6387,54937000
2541,919,52531000
1209,2300,53342000
529,5435,52285000
7526,3285,50351000
4409,8345,51741000
3834,6965,53925000
4968,3615,54007000
9423,5083,55634000
6896,2324,57452000
6115,6393,54436000
5089,1136,60606000
3501,4943,53966000
5317,7636,59502000
6403,1068,56995000
5658,11,55444000
744,3772,53315000
4390,2280,55216000
6284,4533,57069000
2010,273,54965000
4161,8462,58913000
4692,4692,52920000
4015,1290,50929000
2524,6468,53276000
5728,201,52620000
781,1365,52771000
858,1244,58272000
5321,1319,53375000
1721,1988,53472000
715,1976,53187000
8831,961,51462000
4376,6628,53349000
5901,2441,52372000
9676,431,55281000
1389,2714,57065000
3090,4326,51830000
3846,5994,57023000
5765,940,57498000
6335,4614,53756000
5322,2773,53943000
5621,7753,53735000
2909,3879,52554000
6437,6922,52117000
7608,9088,50694000
8784,1188,50292000
4151,645,54909000
596,5180,54516000
348,8329,56395000
8674,1515,56090000
3823,1953,52064000
1589,1414,50598000
9568,7919,49699000
3672,8497,50200000
4922,339,50379000
5707,8552,49536000
2969,165,49332000
5414,2592,49490000
2915,3014,51612000
7955,4851,52116000
6885,8761,53549000
2964,4777,52331000
3139,1975,53300000
8017,271,55303000
6753,429,52880000
6952,2802,56217000
2121,1027,52287000
7996,7924,51118000
3931,4055,51030000
9568,7919,50600000
2819,1449,50612000
7415,7930,49365000
1342,2150,48799000
4348,5223,50395000
438,3428,54168000
7560,6505,57871000
1639,3127,54877000
3211,5603,47929000
9375,3860,55370000
6754,5590,52646000
7975,899,52918000
2660,3358,54648000
6788,9537,50588000
1675,9236,52425000
3978,1456,50060000
3337,3312,51863000
4248,8308,51086000
2446,9241,55577000
1303,3656,51859000
8644,9247,54889000
397,2130,54300000
8388,601,51650000
1990,8084,60073000
7613,5496,54909000
5801,8393,52948000
3873,1838,50576000
9869,3443,53126000
7917,1981,50559000
2216,8616,51328000
8948,6068,54855000
3877,6261,55418000
1890,258,54345000
7862,1656,57544000
4551,7578,59723000
3453,3381,63392000
3852,2179,55329000
6400,9246,54668000
8536,5141,59610000
9569,3666,55568000
3939,68,56900000
636,8075,55267000
286,5910,60841000
897,2091,62373000
4051,6703,58375000
8484,7732,53404000
1336,5163,57314000
7518,7106,54360000
9888,103,54282000
1845,2200,50296000
1778,5734,52001000
6451,7203,52907000
7564,807,51344000
9603,6499,51350000
8703,4347,56891000
1354,9612,51749000
3761,4290,55830000
790,2464,54896000
9318,8627,51378000
4177,3971,55977000
147,9345,51762000
7645,167,57697000
3057,3040,52842000
4549,4776,56626000
5006,1426,57461000
7180,2297,52762000
5944,1473,55319000
1497,746,57558000
8811,6030,55359000
7599,1893,60031000
6864,7188,57923000
7983,2657,54173000
801,3541,50679000
3512,3235,59918000
220,5744,52936000
230,7117,63600000
2917,4273,60202000
5034,7201,62261000
3629,5057,56830000
6986,3461,53164000
3893,7994,48366000
7762,7438,56311000
8325,7066,59856000
1701,4393,58298000
7782,366,58606000
7757,7328,53811000
3178,9031,55281000
597,5934,67981000
5286,3758,55780000
2372,3592,55149000
9456,7727,54188000
8241,6799,56355000
5349,3822,57685000
3967,2642,55514000
2777,6560,58455000
8476,6458,54478000
5882,7531,60181000
2903,5621,60969000
1522,5086,50863000
4100,8654,54721000
3170,1069,53791000
4093,240,52943000
3802,5187,60801000
5018,3859,53927000
8595,3754,57613000
5917,5917,54992000
9316,767,53440000
8874,4526,52586000
7691,1022,58640000
3449,9821,55194000
3292,7281,54723000
7826,5822,57705000
6378,1110,54838000
2223,3116,54557000
858,1244,57282000
8834,5243,59364000
6535,6535,56375000
5503,8418,59591000
6867,2876,52567000
2485,7219,51146000
8148,9797,57818000
3823,1953,52928000
1302,4716,54120000
8735,1753,53878000
269,5454,63654000
4202,7273,55629000
3156,7497,65001000
6633,4033,55834000
5298,4309,53631000
197,8483,60811000
4073,4073,54959000
9790,2517,60593000
6916,1784,57269000
918,7247,60275000
13,8867,60019000
6543,5338,63336000
5891,1337,55152000
556,1046,51614000
4512,8860,56163000
377,9765,60264000
5529,7469,85106000
1692,3371,51153000
3186,6191,49909000
8431,5735,52205000
8562,215,50790000
698,8485,53363000
4903,8533,49732000
9100,361,51552000
1690,5977,52940000
7757,7328,56827000
122,6548,55329000
6053,402,53005000
1759,1980,51053000
877,5423,52554000
9436,2055,55102000
8257,5909,50432000
9915,996,50205000
5750,2637,53833000
5514,9295,56889000
9601,9343,56081000
7103,3470,57205000
8791,5202,57631000
9548,4917,52615000
6004,896,51228000
7307,3212,56764000
9637,5064,57557000
6071,2800,64415000
50,4980,55222000
569,6265,51750000
7236,956,50261000
2820,8638,58157000
26,3222,53138000
1744,7015,54276000
951,2379,58906000
2816,432,63045000
3734,9093,66164000
1073,6978,58329000
4655,8341,61079000
237,4147,60367000
1533,2476,60768000
8241,6799,54919000
8394,8467,57652000
2139,1947,49823000
9158,9616,56743000
3778,9014,60763000
4545,9176,54600000
3385,1672,59224000
1307,3899,56428000
5539,2305,52324000
8522,446,55321000
9733,2184,50945000
6991,6892,57259000
1807,1807,53240000
1142,2641,52084000
2343,4091,56652000
262,5103,55395000
329,8856,56924000
2639,7018,53520000
9028,5922,58644000
8459,8764,61731000
3609,6727,56905000
3420,5190,51070000
6037,8235,56453000
8222,5830,55801000
2087,9442,60119000
2291,4600,55826000
144,840,54675000
4457,575,56893000
2130,2628,54458000
8743,622,59845000
1147,5126,58487000
3116,1059,55817000
3158,7396,54730000
4338,3086,59959000
5910,5136,56929000
7655,2728,57542000
6006,4959,59317000
8180,8935,53724000
2324,3210,61777000
2596,9516,57864000
2144,559,55228000
7457,3209,62838000
6551,7400,54784000
6499,9312,51828000
4946,2521,54528000
7047,77,57626000
3786,5185,59483000
3597,1831,58475000
4603,294,58246000
9444,7504,56835000
2324,3210,60855000
6647,2600,59136000
6432,5196,59663000
7019,6728,54266000
6625,9835,56668000
5438,3874,55056000
913,8161,58073000
8644,9247,59843000
7481,1641,58236000
5078,1572,55273000
4011,8362,55999000
9172,4680,55096000
430,7148,52983000
7200,6962,63630000
9450,3164,54512000
9301,7340,50937000
7941,5295,59037000
22,6768,59506000
1508,8630,55986000
7617,7062,52840000
3287,3848,56129000
7009,3444,64476000
5338,9744,55892000
9622,1210,53943000
4204,147,57347000
4794,3455,55883000
6827,8398,58653000
6605,1451,56551000
2123,4527,56528000
138,4037,55179000
4084,2111,50160000
5493,2583,50324000
132,3042,58125000
2220,6855,56730000
9729,4888,54672000
7194,6289,57850000
5636,7155,57225000
3221,2944,56097000
320,7119,61080000
5607,7811,51298000
8805,3126,55044000
3076,5380,60923000
8890,7740,53794000
6046,7286,59085000
7309,4191,55414000
9326,8090,59711000
8375,2281,60205000
8209,4814,62175000
4048,9194,57557000
7306,1453,56678000
5533,4065,51902000
6582,5005,89634000
7058,3793,53413000
7967,9837,51092000
9307,7850,52036000
9243,343,50707000
1718,3246,51962000
5559,734,49158000
9962,1902,52190000
4858,2510,58792000
4579,1489,56263000
8074,4743,54859000
8329,5586,55056000
2007,139,54945000
470,6094,54009000
4209,1775,55335000
3588,8923,60107000
4769,954,57304000
4644,5731,55111000
1253,2922,56875000
273,8703,53694000
9774,3696,58337000
5543,8284,57179000
5635,7756,58387000
8779,5263,57275000
1141,1465,51710000
7563,6358,61780000
1334,4796,51232000
546,3941,50775000
367,944,54320000
6917,9367,52377000
8971,3750,55955000
6934,6951,54588000
2602,8618,55854000
6391,7049,53128000
837,4232,59540000
8449,6476,52718000
5191,1973,59144000
1328,915,58159000
1685,6923,57027000
1425,7996,57553000
3865,8325,58721000
9624,9047,57900000
3425,7136,58592000
8590,6814,54046000
5485,2810,55823000
390,648,53791000
7548,5308,57288000
8755,9167,53388000
8868,351,60249000
8746,7453,56154000
2165,4169,52947000
2445,34,55386000
6348,8027,64512000
6853,4248,53919000
9938,4465,60700000
2636,306,55221000
2295,3248,56999000
7002,4586,53201000
270,5988,53373000
1583,4848,55190000
288,6552,58971000
8403,2292,56683000
1966,4289,53588000
1939,3976,57389000
7764,1737,56360000
4277,6883,55139000
8893,9702,55755000
4617,5418,61245000
2520,7597,62867000
4913,8419,50765000
9897,6349,58505000
9648,2979,56925000
3488,4762,53183000
2569,5787,56847000
2914,3677,52361000
7553,9175,57204000
5115,1628,54803000
6152,2000,55403000
7970,3282,58751000
5979,2002,56602000
6334,1978,51319000
757,1700,55331000
6552,6690,53928000
7163,468,58108000
6348,8027,57315000
6918,6012,59050000
933,1011,52553000
1669,9928,51756000
1946,91,56317000
6085,2598,60531000
3414,8582,53307000
8577,60,59235000
6620,9948,57720000
4309,8305,57636000
3085,1603,53781000
8494,9245,54868000
8879,9825,60277000
7357,1826,58237000
8765,1587,58544000
1484,2269,62358000
5148,878,60914000
9758,9201,57217000
3039,7189,57800000
4879,8865,61062000
1093,7102,53970000
2433,2898,58039000
4999,5072,61307000
2045,5323,57064000
1902,6567,61224000
214,1877,50599000
8325,7066,57758000
1941,8246,57116000
1104,6846,62393000
4815,9859,58016000
4092,6429,59064000
7983,2657,55002000
1472,4089,55316000
8059,2025,51505000
4085,4203,55509000
6180,5768,54013000
2692,9452,58786000
9225,5991,53731000
6503,5229,57530000
3798,7098,60358000
7615,6912,51200000
5411,4145,51038000
4861,3912,60066000
8647,1397,51633000
5414,2592,55775000
5519,4970,54087000
5065,4779,49780000
9119,9604,56857000
905,1369,51033000
3309,2069,56054000
1756,2208,56000000
1652,238,52024000
2156,4440,55530000
9895,195,56479000
2753,8592,53241000
2051,6732,56707000
2535,5763,59645000
3914,7004,59318000
944,7351,54563000
8123,436,55111000
536,7353,57439000
3059,9243,50352000
3910,6457,52726000
6919,9517,50972000
9278,950,55715000
4212,1224,54124000
1619,9936,54752000
5620,8154,52603000
7762,7438,50520000
3573,8843,56360000
7449,8599,54684000
3268,1691,53742000
6502,2275,50203000
9840,849,50012000
6165,5941,52048000
4651,1642,50614000
4917,6832,50085000
2707,4175,49923000
1448,6882,51847000
5048,6490,53009000
2727,6919,55421000
4407,8991,52652000
5037,8919,55285000
607,9361,52107000
2421,494,58002000
4276,376,58078000
4143,1403,55800000
8249,3774,53040000
4231,332,58182000
325,7101,51459000
1395,56,54749000
1116,6039,53038000
1779,6549,52423000
473,1851,54053000
9184,9411,53557000
3939,68,51342000
2773,3479,52241000
373,1147,53758000
5854,4288,52405000
4223,3811,50413000
3054,8600,53047000
8684,6092,54364000
5887,818,55062000
692,3241,50252000
9283,7528,49164000
5149,8136,57304000
1417,5597,56743000
5705,2786,50631000
8787,6195,53830000
1814,4424,53119000
7952,4881,54681000
2014,7576,51088000
6827,8398,52957000
8483,1361,57205000
711,2533,52729000
6675,7830,50855000
1714,1832,51377000
1031,1031,49628000
2928,9242,49519000
954,7485,56783000
3974,5485,52528000
2542,1392,49350000
1233,7223,52742000
5366,2617,51546000
2995,4761,50735000
1050,1440,51817000
467,5793,50479000
502,403,50809000
9881,4131,52020000
4520,9686,54812000
9445,6050,58786000
6925,8662,52506000
2323,5619,55275000
4425,9547,57317000
421,6452,53886000
8831,961,55754000
7733,7645,57200000
2194,6928,54240000
6969,5027,50763000
234,7579,54475000
7108,1958,50108000
5234,7769,49733000
1671,1918,57498000
9534,2283,54143000
8720,9044,55219000
7332,8814,56007000
3161,6680,56603000
6905,8272,51282000
8844,4865,60415000
1397,4961,51270000
9059,7886,53105000
9646,3759,51221000
2254,3094,52340000
1664,2054,52882000
6612,3088,50959000
8872,6568,51835000
1400,4529,50552000
2452,3607,53450000
5500,9080,50672000
8781,9196,50687000
8344,2782,50575000
1963,5131,51116000
3561,1985,51688000
4662,3777,51726000
2803,2545,51010000
2796,9200,52322000
7667,6781,50146000
5014,8190,55953000
8904,2003,50501000
8628,5037,53536000
9553,6563,49993000
1256,8238,53638000
1642,9598,50616000
502,403,53556000
1383,2959,50553000
6686,9307,52281000
5974,1442,49932000
8247,2976,53321000
5950,1020,54014000
8384,5887,52929000
8241,6799,54108000
3850,7608,54393000
5937,7600,53869000
3592,2566,53899000
675,9224,53023000
5624,2456,52449000
9251,3237,55739000
3770,9563,53483000
1902,6567,58379000
9788,1944,50638000
4048,9194,52639000
1539,7332,53846000
8326,889,49874000
1749,6543,50991000
8007,1064,51195000
8540,5908,55440000
3247,8943,55280000
261,1982,52254000
4578,46,52042000
5211,4735,54689000
4449,2676,51326000
8267,172,52082000
4281,2077,52024000
9758,9201,51695000
6235,1570,54287000
178,4575,52052000
5965,2303,54707000
6000,2192,53115000
8701,2387,54702000
9920,118,50065000
8636,7319,56163000
8067,8908,54735000
5572,8900,51307000
9720,5466,55027000
1143,2205,52572000
922,4487,51317000
3898,5362,51533000
2148,1203,51369000
